pt_code,term_ja,reading_kana,reading_alt
10054115,喉頭不快感,コウトウフカイカン,
10054116,リステリア性脳炎,リステリアセイノウエン,
10054117,マラセチア感染,マラセチアカンセン,
10054118,悪性梅毒,アクセイバイドク,
10054120,小球菌感染,ショウキュウキンカンセン,
10054121,小胞子菌感染,ショウホウシキンカンセン,
10054122,心筋石灰化,シンキンセッカイカ,
10054123,マラリア性心筋炎,マラリアセイシンキンエン,
10054124,ペプトストレプトコッカス感染,ペプトストレプトコッカスカンセン,
10054125,肝周囲不快感,カンシュウイフカイカン,
10054126,処置後不快感,ショチゴフカイカン,
10054128,ビタミン補給,ビタミンホキュウ,
10054129,ジフテリア免疫,ジフテリアメンエキ,
10054130,Ｂ型肝炎免疫,Bガタカンエンメンエキ,
10054131,破傷風免疫,ハショウフウメンエキ,
10054133,悪心・嘔吐の予防,オシンオウトノヨボウ,
10054135,唾液中アルコール検査,ダエキチュウアルコールケンサ,
10054136,陰嚢嚢胞切除,インノウノウホウセツジョ,
10054137,ステノトロフォモナス性敗血症,ステノトロフォモナスセイハイケツショウ,
10054138,ステノトロフォモナス感染,ステノトロフォモナスカンセン,
10054139,精管精巣上体吻合,セイカンセイソウジョウタイフンゴウ,
10054140,ベイヨネラ感染,ベイヨネラカンセン,
10054152,皮膚カンジダ,ヒフカンジダ,
10054156,上腸間膜動脈症候群,ジョウチョウカンマクドウミャクショウコウグン,
10054160,クレブシエラ性敗血症,クレブシエラセイハイケツショウ,
10054161,ポンティアック熱,ポンティアックネツ,
10054162,小球菌性敗血症,ショウキュウキンセイハイケツショウ,
10054165,粘膜皮膚リーシュマニア症,ネンマクヒフリーシュマニアショウ,
10054175,ポリオ免疫,ポリオメンエキ,
10054176,唾液中アルコール検査陽性,ダエキチュウアルコールケンサヨウセイ,
10054178,赤痢菌感染,セキリキンカンセン,
10054179,子宮内異物経腟除去,シキュウナイイブツケイチツジョキョ,
10054184,小腸癌,ショウチョウガン,
10054185,副腎全摘,フクジンゼンテキ,
10054193,腸切除,チョウセツジョ,
10054196,感情不安定,カンジョウフアンテイ,
10054197,歩行偏位,ホコウヘンイ,
10054201,第４脳神経不全麻痺,ダイ4ノウシンケイフゼンマヒ,
10054202,第３脳神経不全麻痺,ダイ3ノウシンケイフゼンマヒ,
10054204,抗酸性桿菌感染,コウサンセイカンキンカンセン,
10054205,アエロモナス感染,アエロモナスカンセン,
10054206,アルコールリハビリテーション,アルコールリハビリテーション,
10054207,アルテルナリア感染,アルテルナリアカンセン,
10054210,ブルセラ性敗血症,ブルセラセイハイケツショウ,
10054211,心不快感,シンフカイカン,
10054212,心感染,シンカンセン,
10054213,シトロバクター性敗血症,シトロバクターセイハイケツショウ,
10054214,コクシジオイデス性脳炎,コクシジオイデスセイノウエン,
10054215,先天性耳瘻,センテンセイジロウ,
10054216,クリプトコッカス皮膚感染,クリプトコッカスヒフカンセン,
10054217,歯不快感,シフカイカン,ハフカイカン
10054218,エンテロバクター性肺炎,エンテロバクターセイハイエン,
10054219,エンテロバクター性敗血症,エンテロバクターセイハイケツショウ,
10054220,エンテロバクター性気管気管支炎,エンテロバクターセイキカンキカンシエン,
10054221,腸球菌性敗血症,チョウキュウキンセイハイケツショウ,
10054222,フラボバクテリウム感染,フラボバクテリウムカンセン,
10054223,フソバクテリウム感染,フソバクテリウムカンセン,
10054232,カテーテル留置部位不快感,カテーテルリュウチブイフカイカン,
10054236,クロストリジウム・ディフィシレ感染,クロストリジウムディフィシレカンセン,
10054244,肛門直腸単純ヘルペス,コウモンチョクチョウタンジュンヘルペス,
10054258,大腸菌性菌血症,ダイチョウキンセイキンケツショウ,
10054259,大腸菌性腟炎,ダイチョウキンセイチツエン,
10054260,男性生殖器手術,ダンセイセイショクキシュジュツ,
10054261,フラビウイルス感染,フラビウイルスカンセン,
10054263,ヘリコバクター感染,ヘリコバクターカンセン,
10054264,ヘリコバクター性敗血症,ヘリコバクターセイハイケツショウ,
10054265,α溶血性レンサ球菌感染,アルファヨウケツセイレンサキュウキンカンセン,
10054266,注射部位不快感,チュウシャブイフカイカン,
10054272,ヘリコバクター性胃炎,ヘリコバクターセイイエン,
10054716,眼球障害,ガンキュウショウガイ,
10054717,眼窩障害,ガンカショウガイ,
10054720,退行行動,タイコウコウドウ,
10054721,胎児ヘモグロビン,タイジヘモグロビン,
10054722,先天性腸管リンパ管拡張症,センテンセイチョウカンリンパカンカクチョウショウ,
10054749,シャルコ・ブシャール微小動脈瘤,シャルコブシャールビショウドウミャクリュウ,
10054753,胆管消失症候群,タンカンショウシツショウコウグン,
10054754,カルノフスキ尺度悪化,カルノフスキシャクドアッカ,
10054755,カルノフスキ尺度,カルノフスキシャクド,
10054756,カルノフスキ尺度改善,カルノフスキシャクドカイゼン,
10054760,角膜菲薄化,カクマクヒハクカ,
10054761,高粘稠性気管支分泌物,コウネンチョウセイキカンシブンピブツ,コウネンチョウセイキカンシブンピツブツ
10054762,眼内感染,ガンナイカンセン,
10054763,強膜菲薄化,キョウマクヒハクカ,
10054764,気管支分泌減少,キカンシブンピゲンショウ,キカンシブンピツゲンショウ
10054765,前房の炎症,ゼンボウノエンショウ,
10054773,房水のフィブリン,ボウスイノフィブリン,
10054774,前房のフィブリン,ゼンボウノフィブリン,
10054775,ウイルス性角膜潰瘍,ウイルスセイカクマクカイヨウ,
10054777,原虫性角膜潰瘍,ゲンチュウセイカクマクカイヨウ,
10054783,ビフィドバクテリウム感染,ビフィドバクテリウムカンセン,
10054785,鼻嚢胞切除,ビノウホウセツジョ,ハナノウホウセツジョ
10054786,皮膚灼熱感,ヒフシャクネツカン,
10054787,痔出血,ジシュッケツ,
10054793,動脈線維症,ドウミャクセンイショウ,
10054794,線維筋性形成異常,センイキンセイケイセイイジョウ,
10054795,トランスアミナーゼ低下,トランスアミナーゼテイカ,
10054796,脳切離,ノウセツリ,
10054797,硬膜下滲出液,コウマクカシンシュツエキ,
10054798,胎盤後血腫,タイバンゴケッシュ,タイバンコウケッシュ
10054799,周術期鎮痛,シュウジュツキチンツウ,
10054805,大血管障害,ダイケッカンショウガイ,
10054806,顎顔面手術,ガクガンメンシュジュツ,
10054807,抗痙攣剤濃度治療量以上,コウケイレンザイノウドチリョウリョウイジョウ,
10054808,末梢性麻痺,マッショウセイマヒ,
10054809,術後呼吸窮迫,ジュツゴコキュウキュウハク,
10054810,胎盤異形成,タイバンイケイセイ,
10054812,注射部位石灰化,チュウシャブイセッカイカ,
10054813,椎間関節症候群,ツイカンカンセツショウコウグン,
10054815,性器灼熱感,セイキシャクネツカン,
10054816,性器紅斑,セイキコウハン,
10054819,憩室ヘルニア,ケイシツヘルニア,
10054820,脊柱腫瘤,セキチュウシュリュウ,
10054821,リパーゼ異常,リパーゼイジョウ,
10054823,血中リン異常,ケッチュウリンイジョウ,
10054824,卵管卵巣膿瘍,ランカンランソウノウヨウ,
10054825,プロテーゼ移植,プロテーゼイショク,
10054826,咽頭病変,イントウビョウヘン,
10054827,腹膜病変,フクマクビョウヘン,
10054828,直腸病変,チョクチョウビョウヘン,
10054829,脾臓病変,ヒゾウビョウヘン,
10054830,咽喉病変,インコウビョウヘン,
10054831,人工乳房除去,ジンコウニュウボウジョキョ,
10054832,びまん性メサンギウム硬化,ビマンセイメサンギウムコウカ,
10054834,性腺機能亢進,セイセンキノウコウシン,
10054836,乳状血清,ニュウジョウケッセイ,
10054837,筋脂肪腫,キンシボウシュ,
10054838,適用部位発汗,テキヨウブイハッカン,
10054839,脊髄中心症候群,セキズイチュウシンショウコウグン,
10054846,角膜移植,カクマクイショク,
10054856,色素性黄斑症,シキソセイオウハンショウ,
10054859,ミオクロニーてんかん,ミオクロニーテンカン,
10054874,翼口蓋神経痛,ヨクコウガイシンケイツウ,
10054875,外耳道閉鎖,ガイジドウヘイサ,
10054876,モルガネラ感染,モルガネラカンセン,
10054877,粘膜変色,ネンマクヘンショク,
10054878,有痛性感覚消失,ユウツウセイカンカクショウシツ,
10054879,指節骨欠損,シセツコツケッソン,
10054880,血行不全,ケッコウフゼン,
10054881,後天性色素性網膜症,コウテンセイシキソセイモウマクショウ,
10054882,腓骨欠損,ヒコツケッソン,
10054885,肝臓血管腫破裂,カンゾウケッカンシュハレツ,
10054887,血中リン正常,ケッチュウリンセイジョウ,
10054888,トランスアミナーゼ,トランスアミナーゼ,
10054889,トランスアミナーゼ上昇,トランスアミナーゼジョウショウ,
10054891,硬膜外鎮痛,コウマクガイチンツウ,
10054892,胸骨脱臼,キョウコツダッキュウ,
10054895,バルト型ミオクロニーてんかん,バルトガタミオクロニーテンカン,
10054909,静脈性潰瘍痛,ジョウミャクセイカイヨウツウ,
10054912,卵巣嚢胞腺癌,ランソウノウホウセンガン,
10054913,卵巣漿液性嚢胞腺癌,ランソウショウエキセイノウホウセンガン,
10054914,卵巣粘液性嚢胞腺癌,ランソウネンエキセイノウホウセンガン,
10054920,溶血性黄疸性貧血,ヨウケツセイオウダンセイヒンケツ,
10054923,創部炎症,ソウブエンショウ,
10054924,乗物酔い予防,ノリモノヨイヨボウ,
